id_onada,onada,vpdef,dia_Enquesta,mes_enquesta,provincia,p46,zones específiques,sexe,edat_m,edat_rec,fills,sit_lab,dies_sortida,dies_sortida_m,p25_1Treballar,p25_2comprar,p25_3gos,p25_4tabac,p25_5premsa,p25_6cura_persones,p25_7metge,p25_8compra_familiar,p25_9alimentar,p25_11passejarfills,p25_97altres,p25_99nc,p23_1_nerviós,p23_2_irritat,p23_3_alegre,p23_4_melancolic,p23_5_tens,p23_6_optimista,p23_7_desanimat,p23_8_enutjat,p23_9_ansios,p23_10_apagat,p23_11_molest,p23_12_animat,p23_13_intranquil,p23_14_enfadat,p23_15_content,p23_16_trist,E1,E2,E3,E4,p31_1,p31_2,p31_3,p31_4,p32_1,p32_2,p32_3,p32_4,dies_m,dies_rec
50963,5,2.17440820381198,30,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,37,31-45 anys,Sí,Treballador/a amb contracte fixe,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,18,Fins 30 dies
50964,5,0.06081429852837,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Tarragona,Dona,46,46-65 anys,No,Funcionari/ària,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Molt,Bastant,Bastant,Bastant,Molt,33,31-45 dies
50965,5,0.144088423213309,30,4,Tarragona,Municipi de menys de 1.000 habitants,Resta,Dona,46,46-65 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,33,31-45 dies
50966,5,0.144088423213309,30,4,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,46,46-65 anys,Sí,Treballador/a amb contracte temporal,3 dies,3,No,No,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Poc,Molt,Molt,Molt,Molt,63,Més de 60 dies
50967,5,0.346719064440459,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Home,32,31-45 anys,No,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Poc,Bastant,Bastant,Poc,33,31-45 dies
50968,5,0.153387101267681,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,33,31-45 anys,Sí,Autònom/a,4 dies,4,No,No,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Poc,Poc,Bastant,Bastant,6,Fins 30 dies
50969,5,0.210818364235537,2,5,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Home,51,46-65 anys,Sí,Funcionari/ària,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Poc,Poc,Bastant,Molt,35,31-45 dies
50970,5,0.128298033194794,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Home,53,46-65 anys,No,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Bastant,Bastant,Bastant,Poc,Poc,Bastant,Molt,33,31-45 dies
50971,5,2.17440820381198,30,4,Barcelona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,47,46-65 anys,No,Autònom/a,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Poc,Poc,Poc,Molt,Molt,Poc,Molt,15,Fins 30 dies
50972,5,0.125882936539086,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,51,46-65 anys,Sí,Treballador/a amb contracte temporal,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Molt,Bastant,Bastant,Molt,63,Més de 60 dies
50973,5,0.042936825385431,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Reus,Dona,40,31-45 anys,Sí,Treballador/a amb contracte fixe,5 dies,5,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Poc,Poc,10,Fins 30 dies
50974,5,4,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,54,46-65 anys,No,Treballador/a amb contracte temporal,6 dies,6,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,18,Fins 30 dies
50975,5,2.408898697094,30,4,Girona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,60,46-65 anys,No,Autònom/a,4 dies,4,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Molt,Poc,Poc,Molt,8,Fins 30 dies
50976,5,2.17440820381198,30,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,44,31-45 anys,Sí,Treballador/a amb contracte temporal,1 dia,1,No,No,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Molt,Molt,Molt,Bastant,Bastant,Molt,18,Fins 30 dies
50977,5,0.144088423213309,30,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,50,46-65 anys,Sí,Funcionari/ària,5 dies,5,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,18,Fins 30 dies
50978,5,0.153387101267681,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Tarragona,Dona,24,16-30 anys,No,Aturat/da,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Poc,Molt,Bastant,Poc,Bastant,13,Fins 30 dies
50979,5,2.17440820381198,30,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,49,46-65 anys,Sí,Treballador/a amb contracte fixe,5 dies,5,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Poc,Poc,Bastant,Molt,12,Fins 30 dies
50980,5,0.169447411874406,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Home,37,31-45 anys,Sí,Aturat/da,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Poc,Poc,Poc,Bastant,Bastant,Bastant,Bastant,43,31-45 dies
50981,5,0.144088423213309,30,4,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,47,46-65 anys,Sí,Treballador/a amb contracte temporal,4 dies,4,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,Surt de casa Per anar a cuidar una persona dependent,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Poc,Poc,Poc,Poc,Poc,Poc,23,Fins 30 dies
50982,5,0.144088423213309,30,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,39,31-45 anys,No,Funcionari/ària,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Poc,Gens,Poc,Bastant,Bastant,Gens,Bastant,29,Fins 30 dies
50983,5,0.153387101267681,30,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Tarragona,Dona,33,31-45 anys,Sí,Aturat/da,4 dies,4,No,No,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Bastant,Bastant,Bastant,Bastant,Bastant,Poc,Bastant,23,Fins 30 dies
50984,5,0.134486446580284,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,52,46-65 anys,Sí,Funcionari/ària,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,33,31-45 dies
50985,5,0.153387101267681,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,35,31-45 anys,Sí,Funcionari/ària,3 dies,3,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Bastant,Molt,Molt,Molt,33,31-45 dies
50986,5,0.128298033194794,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Home,59,46-65 anys,No,Treballador/a amb contracte fixe,Cada dia (els 7 dies),7,No,No,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,Bastant,18,Fins 30 dies
50987,5,2.46147195383377,30,4,Girona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,55,46-65 anys,Sí,Jubilat/da o pensionista,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,33,31-45 dies
50988,5,0.143574458436354,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,20,16-30 anys,No,Estudiant,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,18,Fins 30 dies
50989,5,0.028843205013808,30,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Dona,41,31-45 anys,Sí,Jubilat/da o pensionista,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Bastant,Bastant,Bastant,Bastant,33,31-45 dies
50990,5,0.042936825385431,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Reus,Dona,36,31-45 anys,Sí,Treballador/a amb contracte fixe,6 dies,6,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Poc,Poc,Poc,Poc,Bastant,33,31-45 dies
50991,5,0.07274893759193,30,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Dona,29,16-30 anys,No,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Poc,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,13,Fins 30 dies
50992,5,0.056923821522385,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,48,46-65 anys,No,Treballador/a amb contracte temporal,6 dies,6,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,23,Fins 30 dies
50993,5,0.311835497279803,30,4,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,59,46-65 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,Bastant,33,31-45 dies
50994,5,0.128298033194794,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Home,52,46-65 anys,Sí,Autònom/a,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Poc,Molt,33,31-45 dies
50995,5,1.35605210594332,30,4,Lleida,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,56,46-65 anys,No,Funcionari/ària,2 dies,2,No,No,No,No,No,No,No,No,Surt de casa Per anar a alimentar a animals,0,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Molt,Poc,Molt,33,31-45 dies
50996,5,0.06081429852837,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,38,31-45 anys,No,Treballador/a amb contracte fixe,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,Surt de casa Per anar a comprar tabac,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,63,Més de 60 dies
50997,5,0.311835497279803,30,4,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,54,46-65 anys,Sí,Treballador/a amb contracte fixe,5 dies,5,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Poc,Bastant,Bastant,Molt,23,Fins 30 dies
50998,5,0.042936825385431,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Dona,40,31-45 anys,Sí,Treballador/a amb contracte temporal,4 dies,4,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Molt,Molt,Bastant,Bastant,Bastant,Molt,33,31-45 dies
50999,5,0.311835497279803,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,79,+65 anys,No,Jubilat/da o pensionista,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,Molt,24,Fins 30 dies
51000,5,0.103120853594831,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Home,39,31-45 anys,No,Treballador/a amb contracte temporal,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Molt,Bastant,Bastant,Molt,48,46-60 dies
51001,5,0.028843205013808,30,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Dona,40,31-45 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Molt,Bastant,Bastant,Bastant,,Ns/Nc
51002,5,0.062422330524838,30,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Home,69,+65 anys,No,Jubilat/da o pensionista,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,Bastant,Molt,18,Fins 30 dies
51003,5,4,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,52,46-65 anys,Sí,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Bastant,Bastant,Poc,Bastant,33,31-45 dies
51004,5,0.134486446580284,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,61,46-65 anys,Sí,Funcionari/ària,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Poc,Poc,Poc,Molt,18,Fins 30 dies
51005,5,0.094951700722668,2,5,Tarragona,Municipi de més de 100.000 habitants,Reus,Dona,68,+65 anys,No,Jubilat/da o pensionista,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Bastant,Poc,Poc,Molt,Molt,35,31-45 dies
51006,5,0.06081429852837,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,42,31-45 anys,Sí,Funcionari/ària,2 dies,2,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Poc,Poc,Bastant,Bastant,33,31-45 dies
51007,5,0.210818364235537,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Home,60,46-65 anys,Sí,Funcionari/ària,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,Surt de casa Per anar comprar premsa,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Poc,Poc,Poc,Gens,Poc,Bastant,Molt,63,Més de 60 dies
51008,5,0.042936825385431,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Dona,48,46-65 anys,Sí,Funcionari/ària,1 dia,1,No,No,No,No,No,Surt de casa Per anar a cuidar una persona dependent,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Poc,Poc,Bastant,Molt,33,31-45 dies
51009,5,0.056923821522385,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,46,46-65 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Molt,Poc,Poc,Bastant,23,Fins 30 dies
51010,5,2.17440820381198,30,4,Barcelona,Municipi de menys de 1.000 habitants,Resta,Dona,44,31-45 anys,Sí,Aturat/da,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Bastant,Poc,Bastant,Bastant,10,Fins 30 dies
51011,5,0.103120853594831,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Home,37,31-45 anys,Sí,Treballador/a amb contracte fixe,Cada dia (els 7 dies),7,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Poc,Poc,Bastant,Bastant,Poc,Poc,33,31-45 dies
51012,5,4,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,64,46-65 anys,No,Tasques domèstiques no remunerades,5 dies,5,No,Surt de casa Per anar a comprar coses bàsiques,No,No,Surt de casa Per anar comprar premsa,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,13,Fins 30 dies
51013,5,0.103120853594831,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Home,43,31-45 anys,Sí,Autònom/a,3 dies,3,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Poc,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,23,Fins 30 dies
51014,5,4,30,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,34,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,No,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Poc,33,31-45 dies
51015,5,4,30,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,57,46-65 anys,Sí,Autònom/a,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Molt,Molt,Molt,Molt,33,31-45 dies
51017,5,0.042936825385431,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Dona,41,31-45 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Poc,Poc,Poc,Bastant,63,Més de 60 dies
51018,5,0.210818364235537,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Home,68,+65 anys,Sí,Jubilat/da o pensionista,1 dia,1,No,No,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Molt,Poc,Poc,Poc,Molt,18,Fins 30 dies
51019,5,4,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,58,46-65 anys,No,Treballador/a amb contracte fixe,1 dia,1,No,No,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,33,31-45 dies
51020,5,3.78237026394005,30,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,44,31-45 anys,Sí,Treballador/a amb contracte temporal,4 dies,4,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Poc,Poc,Molt,Molt,43,31-45 dies
51021,5,0.094951700722668,30,4,Tarragona,Municipi de més de 100.000 habitants,Reus,Dona,69,+65 anys,No,Jubilat/da o pensionista,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,33,31-45 dies
51022,5,4,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,27,16-30 anys,No,Aturat/da,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,Surt de casa Per anar a comprar tabac,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Bastant,Poc,Molt,Bastant,Molt,Poc,Molt,18,Fins 30 dies
51023,5,4,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,52,46-65 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Molt,Poc,Poc,Bastant,Molt,33,31-45 dies
51024,5,0.108296162956407,30,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Reus,Dona,32,31-45 anys,Sí,Tasques domèstiques no remunerades,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,Surt de casa Per sortir a passejar una hora amb els fills,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Poc,Poc,Bastant,33,31-45 dies
51025,5,0.06081429852837,30,4,Tarragona,Municipi de més de 100.000 habitants,Tarragona,Dona,46,46-65 anys,Sí,Treballador/a amb contracte temporal,5 dies,5,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Poc,Molt,Bastant,Bastant,Poc,Molt,33,31-45 dies
51026,5,3.78237026394005,30,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,45,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Bastant,Poc,Poc,Molt,43,31-45 dies
51027,5,0.250640963543364,30,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,46,46-65 anys,No,Treballador/a amb contracte fixe,4 dies,4,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,18,Fins 30 dies
51028,5,0.144088423213309,30,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,45,31-45 anys,Sí,Aturat/da,2 dies,2,No,No,No,Surt de casa Per anar a comprar tabac,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Poc,Poc,Bastant,Bastant,Molt,23,Fins 30 dies
51029,5,0.063784673081184,30,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Dona,53,46-65 anys,Sí,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Bastant,Molt,Molt,Molt,Bastant,Bastant,33,31-45 dies
